"participant_id","dataset","oracle","search","task","completion_time","condition","task_type",".row","exp(.value)",".lower",".upper",".width",".point",".interval"
45,"movies","compassql","dfs","1. Find Extremum",169.317,"compassql_dfs","Focused",153,182.561972537473,124.816662499851,258.192120221252,0.95,"mean","qi"
45,"movies","compassql","dfs","1. Find Extremum",352.708,"compassql_dfs","Focused",154,182.561972537473,124.816662499851,258.192120221252,0.95,"mean","qi"
45,"movies","compassql","dfs","1. Find Extremum",434.847,"compassql_dfs","Open-Ended",156,182.561972537473,124.816662499851,258.192120221252,0.95,"mean","qi"
45,"movies","compassql","dfs","1. Find Extremum",730.911,"compassql_dfs","Open-Ended",155,182.561972537473,124.816662499851,258.192120221252,0.95,"mean","qi"
46,"movies","dziban","dfs","1. Find Extremum",87.353,"dziban_dfs","Focused",158,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
46,"movies","dziban","dfs","1. Find Extremum",127.562,"dziban_dfs","Focused",157,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
46,"movies","dziban","dfs","1. Find Extremum",595.914,"dziban_dfs","Open-Ended",159,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
46,"movies","dziban","dfs","1. Find Extremum",597.168,"dziban_dfs","Open-Ended",160,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
47,"movies","dziban","bfs","1. Find Extremum",164.61,"dziban_bfs","Focused",162,218.97301848853,148.443589695056,315.096830041664,0.95,"mean","qi"
47,"movies","dziban","bfs","1. Find Extremum",287.882,"dziban_bfs","Focused",161,218.97301848853,148.443589695056,315.096830041664,0.95,"mean","qi"
47,"movies","dziban","bfs","1. Find Extremum",473.256,"dziban_bfs","Open-Ended",163,218.97301848853,148.443589695056,315.096830041664,0.95,"mean","qi"
47,"movies","dziban","bfs","1. Find Extremum",802.248,"dziban_bfs","Open-Ended",164,218.97301848853,148.443589695056,315.096830041664,0.95,"mean","qi"
48,"birdstrikes","compassql","bfs","1. Find Extremum",156.766,"compassql_bfs","Focused",165,243.464231996995,169.161029472042,342.333860028044,0.95,"mean","qi"
48,"birdstrikes","compassql","bfs","1. Find Extremum",213.068,"compassql_bfs","Focused",166,243.464231996995,169.161029472042,342.333860028044,0.95,"mean","qi"
48,"birdstrikes","compassql","bfs","1. Find Extremum",560.507,"compassql_bfs","Open-Ended",168,243.464231996995,169.161029472042,342.333860028044,0.95,"mean","qi"
48,"birdstrikes","compassql","bfs","1. Find Extremum",614.957,"compassql_bfs","Open-Ended",167,243.464231996995,169.161029472042,342.333860028044,0.95,"mean","qi"
49,"birdstrikes","compassql","bfs","1. Find Extremum",193.396,"compassql_bfs","Focused",170,243.464231996995,169.161029472042,342.333860028044,0.95,"mean","qi"
49,"birdstrikes","compassql","bfs","1. Find Extremum",289.783,"compassql_bfs","Open-Ended",171,243.464231996995,169.161029472042,342.333860028044,0.95,"mean","qi"
49,"birdstrikes","compassql","bfs","1. Find Extremum",343.252,"compassql_bfs","Focused",169,243.464231996995,169.161029472042,342.333860028044,0.95,"mean","qi"
49,"birdstrikes","compassql","bfs","1. Find Extremum",617.956,"compassql_bfs","Open-Ended",172,243.464231996995,169.161029472042,342.333860028044,0.95,"mean","qi"
50,"birdstrikes","compassql","dfs","1. Find Extremum",172.199,"compassql_dfs","Focused",178,277.403288036006,188.972493106488,392.931902203478,0.95,"mean","qi"
50,"birdstrikes","compassql","dfs","1. Find Extremum",523.348,"compassql_dfs","Open-Ended",180,277.403288036006,188.972493106488,392.931902203478,0.95,"mean","qi"
50,"birdstrikes","compassql","dfs","1. Find Extremum",732.418,"compassql_dfs","Open-Ended",179,277.403288036006,188.972493106488,392.931902203478,0.95,"mean","qi"
50,"birdstrikes","compassql","dfs","1. Find Extremum",733.951,"compassql_dfs","Focused",177,277.403288036006,188.972493106488,392.931902203478,0.95,"mean","qi"
51,"movies","dziban","dfs","1. Find Extremum",146.532,"dziban_dfs","Focused",181,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
51,"movies","dziban","dfs","1. Find Extremum",170.892,"dziban_dfs","Focused",182,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
51,"movies","dziban","dfs","1. Find Extremum",348.954,"dziban_dfs","Open-Ended",183,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
51,"movies","dziban","dfs","1. Find Extremum",440.702,"dziban_dfs","Open-Ended",184,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
52,"birdstrikes","dziban","bfs","1. Find Extremum",380.652,"dziban_bfs","Focused",186,234.499267251184,157.667386787377,333.722816090413,0.95,"mean","qi"
52,"birdstrikes","dziban","bfs","1. Find Extremum",417.279,"dziban_bfs","Focused",185,234.499267251184,157.667386787377,333.722816090413,0.95,"mean","qi"
52,"birdstrikes","dziban","bfs","1. Find Extremum",548.394,"dziban_bfs","Open-Ended",188,234.499267251184,157.667386787377,333.722816090413,0.95,"mean","qi"
52,"birdstrikes","dziban","bfs","1. Find Extremum",780.384,"dziban_bfs","Open-Ended",187,234.499267251184,157.667386787377,333.722816090413,0.95,"mean","qi"
53,"movies","dziban","dfs","1. Find Extremum",131.91,"dziban_dfs","Focused",189,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
53,"movies","dziban","dfs","1. Find Extremum",212.66,"dziban_dfs","Focused",190,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
53,"movies","dziban","dfs","1. Find Extremum",641.783,"dziban_dfs","Open-Ended",192,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
53,"movies","dziban","dfs","1. Find Extremum",664.562,"dziban_dfs","Open-Ended",191,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
54,"movies","dziban","dfs","1. Find Extremum",131.425,"dziban_dfs","Focused",193,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
54,"movies","dziban","dfs","1. Find Extremum",536.05,"dziban_dfs","Focused",194,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
54,"movies","dziban","dfs","1. Find Extremum",927.655,"dziban_dfs","Open-Ended",196,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
54,"movies","dziban","dfs","1. Find Extremum",1440.465,"dziban_dfs","Open-Ended",195,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
55,"movies","compassql","dfs","1. Find Extremum",154.328,"compassql_dfs","Focused",198,182.561972537473,124.816662499851,258.192120221252,0.95,"mean","qi"
55,"movies","compassql","dfs","1. Find Extremum",180.368,"compassql_dfs","Focused",197,182.561972537473,124.816662499851,258.192120221252,0.95,"mean","qi"
55,"movies","compassql","dfs","1. Find Extremum",410.176,"compassql_dfs","Open-Ended",200,182.561972537473,124.816662499851,258.192120221252,0.95,"mean","qi"
55,"movies","compassql","dfs","1. Find Extremum",1061.322,"compassql_dfs","Open-Ended",199,182.561972537473,124.816662499851,258.192120221252,0.95,"mean","qi"
56,"movies","dziban","dfs","1. Find Extremum",173.295,"dziban_dfs","Focused",201,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
56,"movies","dziban","dfs","1. Find Extremum",225.553,"dziban_dfs","Focused",202,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
56,"movies","dziban","dfs","1. Find Extremum",665.856,"dziban_dfs","Open-Ended",203,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
56,"movies","dziban","dfs","1. Find Extremum",751.604,"dziban_dfs","Open-Ended",204,158.56756441638,106.154814315716,227.874150708272,0.95,"mean","qi"
57,"birdstrikes","dziban","dfs","1. Find Extremum",214.771,"dziban_dfs","Focused",205,204.805724449785,135.194426753495,299.194649907422,0.95,"mean","qi"
57,"birdstrikes","dziban","dfs","1. Find Extremum",243.737,"dziban_dfs","Focused",206,204.805724449785,135.194426753495,299.194649907422,0.95,"mean","qi"
57,"birdstrikes","dziban","dfs","1. Find Extremum",689.81,"dziban_dfs","Open-Ended",207,204.805724449785,135.194426753495,299.194649907422,0.95,"mean","qi"
57,"birdstrikes","dziban","dfs","1. Find Extremum",794.259,"dziban_dfs","Open-Ended",208,204.805724449785,135.194426753495,299.194649907422,0.95,"mean","qi"
58,"birdstrikes","dziban","bfs","1. Find Extremum",199.194,"dziban_bfs","Focused",210,234.499267251184,157.667386787377,333.722816090413,0.95,"mean","qi"
58,"birdstrikes","dziban","bfs","1. Find Extremum",311.761,"dziban_bfs","Focused",209,234.499267251184,157.667386787377,333.722816090413,0.95,"mean","qi"
58,"birdstrikes","dziban","bfs","1. Find Extremum",782.013,"dziban_bfs","Open-Ended",212,234.499267251184,157.667386787377,333.722816090413,0.95,"mean","qi"
58,"birdstrikes","dziban","bfs","1. Find Extremum",1055.394,"dziban_bfs","Open-Ended",211,234.499267251184,157.667386787377,333.722816090413,0.95,"mean","qi"
59,"movies","compassql","bfs","1. Find Extremum",118.083,"compassql_bfs","Focused",213,198.580528485474,136.354060343826,280.049184091193,0.95,"mean","qi"
59,"movies","compassql","bfs","1. Find Extremum",125.868,"compassql_bfs","Focused",214,198.580528485474,136.354060343826,280.049184091193,0.95,"mean","qi"
59,"movies","compassql","bfs","1. Find Extremum",541.348,"compassql_bfs","Open-Ended",216,198.580528485474,136.354060343826,280.049184091193,0.95,"mean","qi"
59,"movies","compassql","bfs","1. Find Extremum",581.608,"compassql_bfs","Open-Ended",215,198.580528485474,136.354060343826,280.049184091193,0.95,"mean","qi"
1,"birdstrikes","compassql","bfs","1. Find Extremum",130.713,"compassql_bfs","Focused",42,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
1,"birdstrikes","compassql","bfs","1. Find Extremum",419.898,"compassql_bfs","Focused",41,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
1,"birdstrikes","compassql","bfs","1. Find Extremum",529.136,"compassql_bfs","Open-Ended",43,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
1,"birdstrikes","compassql","bfs","1. Find Extremum",764.832,"compassql_bfs","Open-Ended",44,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
2,"birdstrikes","compassql","bfs","1. Find Extremum",182.05,"compassql_bfs","Focused",86,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
2,"birdstrikes","compassql","bfs","1. Find Extremum",365.038,"compassql_bfs","Focused",85,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
2,"birdstrikes","compassql","bfs","1. Find Extremum",558.253,"compassql_bfs","Open-Ended",87,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
2,"birdstrikes","compassql","bfs","1. Find Extremum",682.492,"compassql_bfs","Open-Ended",88,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
3,"birdstrikes","compassql","bfs","1. Find Extremum",157.941,"compassql_bfs","Focused",130,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
3,"birdstrikes","compassql","bfs","1. Find Extremum",299.53,"compassql_bfs","Focused",129,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
3,"birdstrikes","compassql","bfs","1. Find Extremum",555.236,"compassql_bfs","Open-Ended",131,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
3,"birdstrikes","compassql","bfs","1. Find Extremum",954.624,"compassql_bfs","Open-Ended",132,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
4,"movies","compassql","dfs","1. Find Extremum",64.071,"compassql_dfs","Focused",173,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
4,"movies","compassql","dfs","1. Find Extremum",274.449,"compassql_dfs","Focused",174,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
4,"movies","compassql","dfs","1. Find Extremum",949.55,"compassql_dfs","Open-Ended",176,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
4,"movies","compassql","dfs","1. Find Extremum",1035.578,"compassql_dfs","Open-Ended",175,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
5,"movies","dziban","bfs","1. Find Extremum",229.185,"dziban_bfs","Focused",217,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
5,"movies","dziban","bfs","1. Find Extremum",241.724,"dziban_bfs","Focused",218,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
5,"movies","dziban","bfs","1. Find Extremum",595.646,"dziban_bfs","Open-Ended",220,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
5,"movies","dziban","bfs","1. Find Extremum",659.498,"dziban_bfs","Open-Ended",219,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
6,"birdstrikes","compassql","dfs","1. Find Extremum",189.291,"compassql_dfs","Focused",221,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
6,"birdstrikes","compassql","dfs","1. Find Extremum",191.305,"compassql_dfs","Focused",222,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
6,"birdstrikes","compassql","dfs","1. Find Extremum",591.527,"compassql_dfs","Open-Ended",223,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
6,"birdstrikes","compassql","dfs","1. Find Extremum",597.295,"compassql_dfs","Open-Ended",224,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
7,"movies","compassql","dfs","1. Find Extremum",97.353,"compassql_dfs","Focused",225,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
7,"movies","compassql","dfs","1. Find Extremum",185.769,"compassql_dfs","Focused",226,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
7,"movies","compassql","dfs","1. Find Extremum",537.48,"compassql_dfs","Open-Ended",227,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
7,"movies","compassql","dfs","1. Find Extremum",670.009,"compassql_dfs","Open-Ended",228,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
8,"movies","dziban","dfs","1. Find Extremum",374.719,"dziban_dfs","Focused",230,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
8,"movies","dziban","dfs","1. Find Extremum",378.739,"dziban_dfs","Focused",229,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
8,"movies","dziban","dfs","1. Find Extremum",498.083,"dziban_dfs","Open-Ended",231,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
8,"movies","dziban","dfs","1. Find Extremum",880.304,"dziban_dfs","Open-Ended",232,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
9,"movies","dziban","bfs","1. Find Extremum",262.809,"dziban_bfs","Focused",234,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
9,"movies","dziban","bfs","1. Find Extremum",399.447,"dziban_bfs","Focused",233,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
9,"movies","dziban","bfs","1. Find Extremum",829.866,"dziban_bfs","Open-Ended",236,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
9,"movies","dziban","bfs","1. Find Extremum",1139.979,"dziban_bfs","Open-Ended",235,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
10,"birdstrikes","compassql","bfs","1. Find Extremum",80.865,"compassql_bfs","Focused",1,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
10,"birdstrikes","compassql","bfs","1. Find Extremum",366.251,"compassql_bfs","Focused",2,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
10,"birdstrikes","compassql","bfs","1. Find Extremum",712.305,"compassql_bfs","Open-Ended",3,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
10,"birdstrikes","compassql","bfs","1. Find Extremum",914.374,"compassql_bfs","Open-Ended",4,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
11,"birdstrikes","compassql","dfs","1. Find Extremum",88.641,"compassql_dfs","Focused",5,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
11,"birdstrikes","compassql","dfs","1. Find Extremum",127.336,"compassql_dfs","Focused",6,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
11,"birdstrikes","compassql","dfs","1. Find Extremum",778.919,"compassql_dfs","Open-Ended",7,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
11,"birdstrikes","compassql","dfs","1. Find Extremum",878.045,"compassql_dfs","Open-Ended",8,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
12,"movies","compassql","dfs","1. Find Extremum",286.29,"compassql_dfs","Focused",10,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
12,"movies","compassql","dfs","1. Find Extremum",774.624,"compassql_dfs","Focused",9,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
12,"movies","compassql","dfs","1. Find Extremum",908.271,"compassql_dfs","Open-Ended",12,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
12,"movies","compassql","dfs","1. Find Extremum",977.202,"compassql_dfs","Open-Ended",11,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
13,"birdstrikes","dziban","bfs","1. Find Extremum",123.751,"dziban_bfs","Focused",13,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
13,"birdstrikes","dziban","bfs","1. Find Extremum",181.251,"dziban_bfs","Focused",14,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
13,"birdstrikes","dziban","bfs","1. Find Extremum",382.749,"dziban_bfs","Open-Ended",15,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
13,"birdstrikes","dziban","bfs","1. Find Extremum",722.972,"dziban_bfs","Open-Ended",16,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
14,"movies","compassql","dfs","1. Find Extremum",365.158,"compassql_dfs","Focused",17,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
14,"movies","compassql","dfs","1. Find Extremum",432.948,"compassql_dfs","Focused",18,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
14,"movies","compassql","dfs","1. Find Extremum",630.24,"compassql_dfs","Open-Ended",20,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
14,"movies","compassql","dfs","1. Find Extremum",671.747,"compassql_dfs","Open-Ended",19,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
15,"movies","dziban","dfs","1. Find Extremum",124.763,"dziban_dfs","Focused",21,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
15,"movies","dziban","dfs","1. Find Extremum",175.713,"dziban_dfs","Focused",22,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
15,"movies","dziban","dfs","1. Find Extremum",804.142,"dziban_dfs","Open-Ended",23,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
15,"movies","dziban","dfs","1. Find Extremum",860.832,"dziban_dfs","Open-Ended",24,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
16,"birdstrikes","dziban","dfs","1. Find Extremum",152.353,"dziban_dfs","Focused",26,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
16,"birdstrikes","dziban","dfs","1. Find Extremum",226.503,"dziban_dfs","Focused",25,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
16,"birdstrikes","dziban","dfs","1. Find Extremum",413.259,"dziban_dfs","Open-Ended",27,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
16,"birdstrikes","dziban","dfs","1. Find Extremum",1291.678,"dziban_dfs","Open-Ended",28,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
17,"movies","compassql","dfs","1. Find Extremum",103.418,"compassql_dfs","Focused",30,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
17,"movies","compassql","dfs","1. Find Extremum",158.68,"compassql_dfs","Focused",29,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
17,"movies","compassql","dfs","1. Find Extremum",644.776,"compassql_dfs","Open-Ended",32,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
17,"movies","compassql","dfs","1. Find Extremum",1025.924,"compassql_dfs","Open-Ended",31,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
18,"birdstrikes","dziban","dfs","1. Find Extremum",86.738,"dziban_dfs","Focused",33,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
18,"birdstrikes","dziban","dfs","1. Find Extremum",190.595,"dziban_dfs","Focused",34,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
18,"birdstrikes","dziban","dfs","1. Find Extremum",898.077,"dziban_dfs","Open-Ended",36,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
18,"birdstrikes","dziban","dfs","1. Find Extremum",927.51,"dziban_dfs","Open-Ended",35,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
19,"movies","compassql","dfs","1. Find Extremum",102.94,"compassql_dfs","Focused",37,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
19,"movies","compassql","dfs","1. Find Extremum",196.136,"compassql_dfs","Focused",38,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
19,"movies","compassql","dfs","1. Find Extremum",595.448,"compassql_dfs","Open-Ended",40,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
19,"movies","compassql","dfs","1. Find Extremum",842.218,"compassql_dfs","Open-Ended",39,182.561972537473,159.076169735671,203.168297171797,0.5,"mean","qi"
20,"birdstrikes","compassql","dfs","1. Find Extremum",170.561,"compassql_dfs","Focused",46,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
20,"birdstrikes","compassql","dfs","1. Find Extremum",286.541,"compassql_dfs","Open-Ended",47,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
20,"birdstrikes","compassql","dfs","1. Find Extremum",405.433,"compassql_dfs","Focused",45,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
20,"birdstrikes","compassql","dfs","1. Find Extremum",705.415,"compassql_dfs","Open-Ended",48,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
21,"birdstrikes","compassql","dfs","1. Find Extremum",242.337,"compassql_dfs","Focused",49,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
21,"birdstrikes","compassql","dfs","1. Find Extremum",386.503,"compassql_dfs","Focused",50,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
21,"birdstrikes","compassql","dfs","1. Find Extremum",886.577,"compassql_dfs","Open-Ended",52,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
21,"birdstrikes","compassql","dfs","1. Find Extremum",1229.062,"compassql_dfs","Open-Ended",51,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
22,"movies","dziban","bfs","1. Find Extremum",149.612,"dziban_bfs","Focused",53,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
22,"movies","dziban","bfs","1. Find Extremum",443.844,"dziban_bfs","Focused",54,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
22,"movies","dziban","bfs","1. Find Extremum",754.89,"dziban_bfs","Open-Ended",55,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
22,"movies","dziban","bfs","1. Find Extremum",956.825,"dziban_bfs","Open-Ended",56,218.97301848853,189.335617214829,242.899248846744,0.5,"mean","qi"
23,"birdstrikes","compassql","dfs","1. Find Extremum",354.845,"compassql_dfs","Focused",58,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
23,"birdstrikes","compassql","dfs","1. Find Extremum",776.278,"compassql_dfs","Focused",57,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
23,"birdstrikes","compassql","dfs","1. Find Extremum",962.746,"compassql_dfs","Open-Ended",60,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
23,"birdstrikes","compassql","dfs","1. Find Extremum",993.777,"compassql_dfs","Open-Ended",59,277.403288036006,240.081736599708,309.311200519332,0.5,"mean","qi"
24,"movies","compassql","bfs","1. Find Extremum",212.961,"compassql_bfs","Focused",61,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
24,"movies","compassql","bfs","1. Find Extremum",243.659,"compassql_bfs","Focused",62,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
24,"movies","compassql","bfs","1. Find Extremum",739.454,"compassql_bfs","Open-Ended",63,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
24,"movies","compassql","bfs","1. Find Extremum",902.994,"compassql_bfs","Open-Ended",64,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
25,"birdstrikes","dziban","dfs","1. Find Extremum",229.329,"dziban_dfs","Focused",65,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
25,"birdstrikes","dziban","dfs","1. Find Extremum",354.573,"dziban_dfs","Focused",66,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
25,"birdstrikes","dziban","dfs","1. Find Extremum",476.703,"dziban_dfs","Open-Ended",67,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
25,"birdstrikes","dziban","dfs","1. Find Extremum",729.704,"dziban_dfs","Open-Ended",68,204.805724449785,177.151786251021,228.740592640928,0.5,"mean","qi"
26,"birdstrikes","dziban","bfs","1. Find Extremum",210.051,"dziban_bfs","Focused",69,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
26,"birdstrikes","dziban","bfs","1. Find Extremum",277.825,"dziban_bfs","Focused",70,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
26,"birdstrikes","dziban","bfs","1. Find Extremum",355.453,"dziban_bfs","Open-Ended",71,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
26,"birdstrikes","dziban","bfs","1. Find Extremum",568.648,"dziban_bfs","Open-Ended",72,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
27,"birdstrikes","dziban","bfs","1. Find Extremum",155.633,"dziban_bfs","Focused",74,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
27,"birdstrikes","dziban","bfs","1. Find Extremum",186.4,"dziban_bfs","Focused",73,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
27,"birdstrikes","dziban","bfs","1. Find Extremum",284.909,"dziban_bfs","Open-Ended",75,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
27,"birdstrikes","dziban","bfs","1. Find Extremum",1045.948,"dziban_bfs","Open-Ended",76,234.499267251184,202.794971959363,260.849946457988,0.5,"mean","qi"
28,"birdstrikes","compassql","bfs","1. Find Extremum",180.459,"compassql_bfs","Focused",77,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
28,"birdstrikes","compassql","bfs","1. Find Extremum",238.401,"compassql_bfs","Focused",78,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
28,"birdstrikes","compassql","bfs","1. Find Extremum",617.546,"compassql_bfs","Open-Ended",79,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
28,"birdstrikes","compassql","bfs","1. Find Extremum",622.002,"compassql_bfs","Open-Ended",80,243.464231996995,213.052846898208,269.369920903793,0.5,"mean","qi"
29,"movies","compassql","bfs","1. Find Extremum",243.796,"compassql_bfs","Focused",81,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
29,"movies","compassql","bfs","1. Find Extremum",246.99,"compassql_bfs","Focused",82,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
29,"movies","compassql","bfs","1. Find Extremum",529.649,"compassql_bfs","Open-Ended",83,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
29,"movies","compassql","bfs","1. Find Extremum",985.296,"compassql_bfs","Open-Ended",84,198.580528485474,172.089091022374,222.109523050704,0.5,"mean","qi"
30,"movies","dziban","dfs","1. Find Extremum",85.47,"dziban_dfs","Focused",90,158.56756441638,136.583157972272,177.155645878907,0.5,"mean","qi"
